itrial,dataset,method,coverage,width,L2_lambda
1,wave,IF2-JAWAmm,0.995,2.4139742085329314,96.0
1,wave,IF3-jackknife,0.92,1.8748276697057482,96.0
1,wave,IF3-jackknife-mm,1.0,15.736252410764987,96.0
1,wave,IF3-jackknife+,0.935,1.8756998213059295,96.0
1,wave,IF3-JAWA,0.935,1.896110355530965,96.0
1,wave,IF3-JAWAmm,1.0,15.671877370328708,96.0
1,wave,IF1-jackknife,0.92,2.405679596178415,128.0
1,wave,IF1-jackknife-mm,0.92,2.480905739476088,128.0
1,wave,IF1-jackknife+,0.92,2.406646113750117,128.0
1,wave,IF1-JAWA,0.92,2.418832112674215,128.0
1,wave,IF1-JAWAmm,0.92,2.4741651146413584,128.0
1,wave,IF2-jackknife,0.92,2.429096215379567,128.0
1,wave,IF2-jackknife-mm,0.96,2.6735241237276046,128.0
1,wave,IF2-jackknife+,0.92,2.429096215379567,128.0
1,wave,IF2-JAWA,0.92,2.435549659366389,128.0
1,wave,IF2-JAWAmm,0.96,2.6607270931191316,128.0
1,wave,IF3-jackknife,0.92,2.430429591320089,128.0
1,wave,IF3-jackknife-mm,1.0,8.511120340328315,128.0
1,wave,IF3-jackknife+,0.92,2.4166601265401453,128.0
1,wave,IF3-JAWA,0.92,2.4290953874491725,128.0
1,wave,IF3-JAWAmm,1.0,8.495847868358624,128.0
2,wave,IF1-jackknife,0.32,0.0927371560503456,0.5
2,wave,IF1-jackknife-mm,0.365,0.10341001804952987,0.5
2,wave,IF1-jackknife+,0.325,0.0935770567560793,0.5
2,wave,IF1-JAWA,0.34,0.0949939976304057,0.5
2,wave,IF1-JAWAmm,0.355,0.10189322460448413,0.5
2,wave,IF2-jackknife,0.4,0.12352085816786462,0.5
2,wave,IF2-jackknife-mm,0.45,0.14073102984921843,0.5
2,wave,IF2-jackknife+,0.405,0.12408086031513366,0.5
2,wave,IF2-JAWA,0.415,0.12509874524218667,0.5
2,wave,IF2-JAWAmm,0.45,0.14001199424164043,0.5
2,wave,IF3-jackknife,0.46,0.14778267406226142,0.5
2,wave,IF3-jackknife-mm,0.54,0.16910987166152314,0.5
2,wave,IF3-jackknife+,0.455,0.1471241397212154,0.5
2,wave,IF3-JAWA,0.46,0.1479754872743256,0.5
2,wave,IF3-JAWAmm,0.515,0.16451657839415024,0.5
2,wave,IF1-jackknife,0.51,0.0894081808654632,1.0
2,wave,IF1-jackknife-mm,0.56,0.09863358921430979,1.0
2,wave,IF1-jackknife+,0.51,0.08947702605571459,1.0
2,wave,IF1-JAWA,0.51,0.08998628426675218,1.0
2,wave,IF1-JAWAmm,0.56,0.09862581582915289,1.0
2,wave,IF2-jackknife,0.575,0.10244638535760231,1.0
2,wave,IF2-jackknife-mm,0.64,0.11611075263439707,1.0
2,wave,IF2-jackknife+,0.6,0.1035696537829968,1.0
2,wave,IF2-JAWA,0.6,0.10424444206796465,1.0
2,wave,IF2-JAWAmm,0.64,0.11545864830139105,1.0
2,wave,IF3-jackknife,0.65,0.11472588770568892,1.0
2,wave,IF3-jackknife-mm,0.71,0.13090325337235742,1.0
2,wave,IF3-jackknife+,0.645,0.11384007860793226,1.0
2,wave,IF3-JAWA,0.645,0.1148688049027407,1.0
2,wave,IF3-JAWAmm,0.69,0.12458523318858472,1.0
2,wave,IF1-jackknife,0.85,0.08393705559489684,2.0
2,wave,IF1-jackknife-mm,0.905,0.09348951879903378,2.0
2,wave,IF1-jackknife+,0.855,0.08393705559489684,2.0
2,wave,IF1-JAWA,0.855,0.08445721258737887,2.0
2,wave,IF1-JAWAmm,0.9,0.09136745347808828,2.0
2,wave,IF2-jackknife,0.88,0.09101911415901975,2.0
2,wave,IF2-jackknife-mm,0.92,0.10357486483957501,2.0
2,wave,IF2-jackknife+,0.88,0.09049529659670347,2.0
2,wave,IF2-JAWA,0.88,0.0908457684126191,2.0
2,wave,IF2-JAWAmm,0.92,0.10331313651716367,2.0
2,wave,IF3-jackknife,0.89,0.09313556554397096,2.0
2,wave,IF3-jackknife-mm,0.925,0.10656138972873569,2.0
2,wave,IF3-jackknife+,0.885,0.09212142153533498,2.0
2,wave,IF3-JAWA,0.885,0.09262516402395216,2.0
2,wave,IF3-JAWAmm,0.92,0.1053458093350002,2.0
2,wave,IF1-jackknife,0.94,0.11675774019945973,4.0
2,wave,IF1-jackknife-mm,0.95,0.12926962030062666,4.0
2,wave,IF1-jackknife+,0.94,0.11627156215253352,4.0
2,wave,IF1-JAWA,0.94,0.11683245162778194,4.0
2,wave,IF1-JAWAmm,0.95,0.12821730695254135,4.0
2,wave,IF2-jackknife,0.945,0.12224582102958781,4.0
2,wave,IF2-jackknife-mm,0.95,0.13766454721686255,4.0
2,wave,IF2-jackknife+,0.94,0.12176587813032409,4.0
2,wave,IF2-JAWA,0.94,0.12246098308332054,4.0
2,wave,IF2-JAWAmm,0.95,0.13755149422019525,4.0
2,wave,IF3-jackknife,0.945,0.12360028337657214,4.0
2,wave,IF3-jackknife-mm,0.95,0.13977826402777685,4.0
2,wave,IF3-jackknife+,0.94,0.12306298034704755,4.0
2,wave,IF3-JAWA,0.94,0.12369936373206938,4.0
2,wave,IF3-JAWAmm,0.95,0.13961901249697353,4.0
2,wave,IF1-jackknife,0.95,0.17962254954891188,8.0
2,wave,IF1-jackknife-mm,0.955,0.19706902117344682,8.0
2,wave,IF1-jackknife+,0.95,0.18015436045656769,8.0
2,wave,IF1-JAWA,0.95,0.1820056435573434,8.0
2,wave,IF1-JAWAmm,0.955,0.1960856974054791,8.0
2,wave,IF2-jackknife,0.955,0.1895978142991348,8.0
2,wave,IF2-jackknife-mm,0.96,0.21086829191134915,8.0
2,wave,IF2-jackknife+,0.955,0.18945172391226955,8.0
2,wave,IF2-JAWA,0.955,0.19107314142760995,8.0
2,wave,IF2-JAWAmm,0.96,0.2081421992565502,8.0
2,wave,IF3-jackknife,0.96,0.1921122758134235,8.0
2,wave,IF3-jackknife-mm,0.96,0.21438999201732756,8.0
2,wave,IF3-jackknife+,0.96,0.19156502858333624,8.0
2,wave,IF3-JAWA,0.96,0.19310157275941076,8.0
2,wave,IF3-JAWAmm,0.96,0.21114096075704492,8.0
2,wave,IF1-jackknife,0.95,0.3252112634511999,16.0
2,wave,IF1-jackknife-mm,0.96,0.3524965175015999,16.0
2,wave,IF1-jackknife+,0.95,0.3268419877782177,16.0
2,wave,IF1-JAWA,0.955,0.33149320403787486,16.0
2,wave,IF1-JAWAmm,0.955,0.3451465034566838,16.0
2,wave,IF2-jackknife,0.96,0.33891867100310824,16.0
2,wave,IF2-jackknife-mm,0.96,0.3724705249293044,16.0
2,wave,IF2-jackknife+,0.96,0.341627852142833,16.0
